,Time,Latitude,Longitude,CO2_2014_(ppm)
2144,2014-09-10,-45,169,396.87866
2145,2014-09-10,-45,169,395.92657
2146,2014-09-10,-45,169,395.96527
2147,2014-09-10,-45,169,396.74646
2148,2014-09-10,-45,169,396.93317
2149,2014-09-10,-45,169,398.13553
2150,2014-09-10,-45,169,396.3537
2151,2014-09-10,-45,169,395.98593
2152,2014-09-10,-45,169,395.9935
2153,2014-09-10,-45,169,396.40143
2154,2014-09-10,-45,169,396.07373
2155,2014-09-10,-45,169,397.86005
2156,2014-09-10,-45,169,396.48312
2157,2014-09-10,-45,169,397.40927
2158,2014-09-10,-45,169,397.12033
2159,2014-09-10,-45,169,396.32178
2160,2014-09-10,-45,169,397.14838
2161,2014-09-10,-45,169,398.2151
2162,2014-09-10,-45,169,397.99106
2163,2014-09-10,-45,169,396.8579
2164,2014-09-10,-45,169,397.3256
2165,2014-09-10,-45,169,396.75726
2166,2014-09-10,-45,169,397.70502
2167,2014-09-10,-45,169,398.5006
2168,2014-09-10,-45,169,397.2125
2169,2014-09-10,-45,169,396.66565
2170,2014-09-10,-45,169,397.06046
2171,2014-09-10,-45,169,396.9704
2172,2014-09-10,-45,169,397.49603
2173,2014-09-10,-45,169,398.44412
2174,2014-09-10,-45,169,397.00693
2175,2014-09-10,-45,169,396.3581
2176,2014-09-10,-45,169,397.18604
2177,2014-09-10,-45,169,397.13193
2178,2014-09-10,-45,169,397.0321
2179,2014-09-10,-45,169,396.9367
2180,2014-09-10,-45,169,398.00864
2181,2014-09-10,-45,169,396.2861
2182,2014-09-10,-45,169,396.91684
2183,2014-09-10,-45,169,396.96512
2184,2014-09-10,-45,169,396.76498
2185,2014-09-10,-45,169,396.5333
2186,2014-09-10,-45,169,396.8597
2187,2014-09-10,-45,169,395.90317
2188,2014-09-10,-45,169,397.57104
2189,2014-09-10,-45,169,395.8212
2190,2014-09-10,-45,169,397.0804
2191,2014-09-10,-45,169,396.6059
2192,2014-09-10,-45,169,395.22226
2193,2014-09-10,-45,169,396.0021
2194,2014-09-10,-45,169,396.67978
2195,2014-09-10,-45,169,397.02997
2196,2014-09-10,-45,169,395.95767
2197,2014-09-10,-45,169,396.95627
2198,2014-09-10,-45,169,396.78094
2199,2014-09-10,-45,169,396.59076
2200,2014-09-10,-45,169,395.58707
2201,2014-09-10,-45,169,397.12296
2202,2014-09-10,-45,169,396.79892
2203,2014-09-10,-45,169,397.05276
2204,2014-09-10,-45,169,397.04178
2205,2014-09-10,-45,169,396.11185
2206,2014-09-10,-45,169,397.689
2207,2014-09-10,-45,169,396.16968
2208,2014-09-10,-45,169,396.77936
2209,2014-09-10,-45,169,397.1856
2210,2014-09-10,-45,169,395.72202
2211,2014-09-10,-45,169,396.99765
2212,2014-09-10,-45,169,396.5554
2213,2014-09-10,-45,169,397.92087
2214,2014-09-10,-45,169,396.4146
2215,2014-09-10,-45,169,396.9733
2216,2014-09-10,-45,169,396.65848
2217,2014-09-10,-45,169,397.3066
2218,2014-09-10,-45,169,396.71
2219,2014-09-10,-45,169,397.52023
2220,2014-09-10,-45,169,396.71332
2221,2014-09-10,-45,169,397.79782
2222,2014-09-10,-45,169,396.30487
2223,2014-09-10,-45,169,396.81677
2224,2014-09-10,-45,169,396.69617
2225,2014-09-10,-45,169,397.1779
2226,2014-09-10,-45,169,395.79333
2227,2014-09-10,-45,169,397.39163
2228,2014-09-10,-45,169,396.7039
2229,2014-09-10,-45,169,397.5931
2230,2014-09-10,-45,169,396.09723
2231,2014-09-10,-45,169,396.87387
2232,2014-09-10,-45,169,396.84534
2233,2014-09-10,-45,169,396.94778
2234,2014-09-10,-45,169,396.21716
2235,2014-09-10,-45,169,396.42114
2236,2014-09-10,-45,169,397.03812
2237,2014-09-10,-45,169,397.00705
2238,2014-09-10,-45,169,397.23407
2239,2014-09-10,-45,169,396.11932
2240,2014-09-10,-45,169,397.05417
2241,2014-09-10,-45,169,397.0308
2242,2014-09-10,-45,169,397.71573
2243,2014-09-10,-45,169,396.16318
2244,2014-09-10,-45,169,396.96445
2245,2014-09-10,-45,169,396.72968
2246,2014-09-10,-45,169,397.32907
2247,2014-09-10,-45,169,396.56302
2248,2014-09-10,-45,169,397.40158
2249,2014-09-10,-45,169,396.92572
2250,2014-09-10,-45,169,398.1389
2251,2014-09-10,-45,169,396.16254
2252,2014-09-10,-45,169,396.4186
2253,2014-09-10,-45,169,396.13846
2254,2014-09-10,-45,169,398.01016
2255,2014-09-10,-45,169,396.25043
2256,2014-09-10,-45,169,397.33173
2257,2014-09-10,-45,169,396.59613
2258,2014-09-10,-45,169,398.0921
2259,2014-09-10,-45,169,396.85303
2260,2014-09-10,-45,169,397.05374
2261,2014-09-10,-45,169,396.38998
2262,2014-09-10,-45,169,397.06586
2263,2014-09-10,-45,169,397.73
2264,2014-09-10,-45,169,396.25684
2265,2014-09-10,-45,169,396.98993
2266,2014-09-10,-45,169,396.19608
2267,2014-09-10,-45,169,397.2944
2268,2014-09-10,-45,169,396.9898
2269,2014-09-10,-45,169,396.56418
2270,2014-09-10,-45,169,396.0228
2271,2014-09-10,-45,169,397.08456
2272,2014-09-10,-45,169,396.472
2273,2014-09-10,-45,169,396.56613
2274,2014-09-10,-45,169,396.0737
2275,2014-09-10,-45,169,396.68845
2276,2014-09-10,-45,169,397.27444
2277,2014-09-10,-45,169,396.82828
2278,2014-09-10,-45,169,397.34637
2279,2014-09-10,-45,169,397.06937
2280,2014-09-10,-45,169,397.0846
2281,2014-09-10,-45,169,395.95877
2282,2014-09-10,-45,169,397.34662
2283,2014-09-10,-45,169,397.08188
2284,2014-09-10,-45,169,397.2759
2285,2014-09-10,-45,169,397.2244
2286,2014-09-10,-45,169,397.11035
2287,2014-09-10,-45,169,397.3472
2288,2014-09-10,-45,169,396.2499
2289,2014-09-10,-45,169,397.19363
2290,2014-09-10,-45,169,397.38025
2291,2014-09-10,-45,169,396.93033
2292,2014-09-10,-45,169,397.7503
2293,2014-09-10,-45,169,396.9034
2294,2014-09-10,-45,169,397.68607
2295,2014-09-10,-45,169,397.1151
2296,2014-09-10,-45,169,396.30823
2297,2014-09-10,-45,169,397.40646
2298,2014-09-10,-45,169,396.75143
2299,2014-09-10,-45,169,397.52408
2300,2014-09-10,-45,169,396.8778
2301,2014-09-10,-45,169,398.52798
2302,2014-09-10,-45,169,397.53424
2303,2014-09-10,-45,169,397.39413
2304,2014-09-10,-45,169,397.34906
2305,2014-09-10,-45,169,396.72247
2306,2014-09-10,-45,169,396.94083
2307,2014-09-10,-45,169,397.3242
2308,2014-09-10,-45,169,396.7613
2309,2014-09-10,-45,169,398.58075
2310,2014-09-10,-45,169,396.9825
2311,2014-09-10,-45,169,397.545
2312,2014-09-10,-45,169,397.28763
2313,2014-09-10,-45,169,396.195
2314,2014-09-10,-45,169,397.154
2315,2014-09-10,-45,169,397.40872
2316,2014-09-10,-45,169,395.56274
2317,2014-09-10,-45,169,396.92462
2318,2014-09-10,-45,169,396.63242
2319,2014-09-10,-45,169,396.6377
2320,2014-09-10,-45,169,396.09406
2321,2014-09-10,-45,169,396.62436
2322,2014-09-10,-45,169,398.45056
2323,2014-09-10,-45,169,395.1258
2324,2014-09-10,-45,169,396.12637
2325,2014-09-10,-45,169,396.6555
2326,2014-09-10,-45,169,395.81473
2327,2014-09-10,-45,169,396.23697
2328,2014-09-10,-45,169,396.77863
2329,2014-09-10,-45,169,397.00977
2330,2014-09-10,-45,169,397.93292
2331,2014-09-10,-45,169,396.21228
2332,2014-09-10,-45,169,395.7722
2333,2014-09-10,-45,169,394.88635
2334,2014-09-10,-45,169,396.44586
2335,2014-09-10,-45,169,397.5521
2336,2014-09-10,-45,169,397.2292
2337,2014-09-10,-45,169,397.3144
2338,2014-09-10,-45,169,394.2189
2339,2014-09-10,-45,169,394.63712
2340,2014-09-10,-45,169,395.30975
2341,2014-09-10,-45,169,396.68945
2342,2014-09-10,-45,169,397.43457
2343,2014-09-10,-45,169,396.42032
2344,2014-09-10,-45,169,396.1361
2345,2014-09-10,-45,169,396.1586
2346,2014-09-10,-45,169,394.6878
2347,2014-09-10,-45,169,393.2655
2348,2014-09-10,-45,169,395.08652
2349,2014-09-10,-45,169,396.5674
2350,2014-09-10,-45,169,397.23288
2351,2014-09-10,-45,169,396.49484
2352,2014-09-10,-45,169,395.52002
2353,2014-09-10,-45,169,393.9729
2354,2014-09-10,-45,169,396.95844
2355,2014-09-10,-45,169,396.9876
2356,2014-09-10,-45,169,396.8755
2357,2014-09-10,-45,169,395.73837
2358,2014-09-10,-45,169,394.3456
2359,2014-09-10,-45,169,395.78024
2360,2014-09-10,-45,169,396.4027
2361,2014-09-10,-45,169,396.2826
2362,2014-09-10,-45,169,398.01147
2363,2014-09-10,-45,169,396.07654
2364,2014-09-10,-45,169,396.32147
2365,2014-09-10,-45,169,394.67157
2366,2014-09-10,-45,169,396.40808
2367,2014-09-10,-45,169,396.2596
2368,2014-09-10,-45,169,397.78632
2369,2014-09-10,-45,169,396.10538
2370,2014-09-10,-45,169,397.08502
2371,2014-09-10,-45,169,394.00943
2372,2014-09-10,-45,169,396.48187
2373,2014-09-10,-45,169,396.43613
2374,2014-09-10,-45,169,396.86627
2375,2014-09-10,-45,169,397.53284
2376,2014-09-10,-45,169,395.1667
2377,2014-09-10,-45,169,396.56876
2378,2014-09-10,-45,169,397.5721
2379,2014-09-10,-45,169,396.6945
2380,2014-09-10,-45,169,396.70996
2381,2014-09-10,-45,169,396.7309
2382,2014-09-10,-45,169,396.0303
2383,2014-09-10,-45,169,397.01825
2384,2014-09-10,-45,169,396.6258
2385,2014-09-10,-45,169,396.7963
2386,2014-09-10,-45,169,395.36688
2387,2014-09-10,-45,169,396.61826
2388,2014-09-10,-45,169,396.96063
2389,2014-09-10,-45,169,397.75296
2390,2014-09-10,-45,169,395.7586
2391,2014-09-10,-45,169,395.49063
2392,2014-09-10,-45,169,396.4603
2393,2014-09-10,-45,169,396.22864
2394,2014-09-10,-45,169,396.99826
2395,2014-09-10,-45,169,396.31125
2396,2014-09-10,-45,169,395.51974
2397,2014-09-10,-45,169,396.66287
2398,2014-09-10,-45,169,396.20905
2399,2014-09-10,-45,169,397.38443
2400,2014-09-10,-45,169,395.75708
2401,2014-09-10,-45,169,395.29224
2402,2014-09-10,-45,169,394.90625
2403,2014-09-10,-45,169,396.09903
2404,2014-09-10,-45,169,396.63904
2405,2014-09-10,-45,169,396.73196
2406,2014-09-10,-45,169,396.42157
2407,2014-09-10,-45,169,395.14203
2408,2014-09-10,-45,169,395.28293
2409,2014-09-10,-45,169,395.31677
2410,2014-09-10,-45,169,396.17126
2411,2014-09-10,-45,169,397.47922
2412,2014-09-10,-45,169,396.66742
2413,2014-09-10,-45,169,395.84546
2414,2014-09-10,-45,169,394.69318
2415,2014-09-10,-44,169,396.99057
2416,2014-09-10,-45,169,396.56198
2417,2014-09-10,-45,169,395.20517
2418,2014-09-10,-44,169,396.87573
2419,2014-09-10,-45,169,397.61038
2420,2014-09-10,-45,169,396.49768
2421,2014-09-10,-45,169,395.10342
2422,2014-09-10,-44,169,397.02713
2423,2014-09-10,-44,169,396.64618
2424,2014-09-10,-45,169,396.2866
2425,2014-09-10,-45,169,395.86102
2426,2014-09-10,-44,169,395.99887
2427,2014-09-10,-44,169,397.664
2428,2014-09-10,-44,169,396.93384
2429,2014-09-10,-45,169,395.21835
2430,2014-09-10,-44,169,396.91992
2431,2014-09-10,-44,169,397.09448
2432,2014-09-10,-44,169,395.76477
2433,2014-09-10,-44,169,397.18076
2434,2014-09-10,-44,169,397.6229
2435,2014-09-10,-44,169,397.21396
2436,2014-09-10,-44,169,394.90768
2437,2014-09-10,-44,169,396.281
2438,2014-09-10,-44,169,397.81818
2439,2014-09-10,-44,169,394.9399
2440,2014-09-10,-44,169,396.13843
2441,2014-09-10,-44,169,397.97415
2442,2014-09-10,-44,169,396.60025
2443,2014-09-10,-44,169,394.8732
2444,2014-09-10,-44,169,396.66263
2445,2014-09-10,-44,169,397.39468
2446,2014-09-10,-44,169,396.41782
2447,2014-09-10,-44,169,394.8625
2448,2014-09-10,-44,169,396.2108
2449,2014-09-10,-44,169,397.3342
2450,2014-09-10,-44,169,396.43677
2451,2014-09-10,-44,169,395.11316
2452,2014-09-10,-44,169,396.21347
2453,2014-09-10,-44,169,397.91934
2454,2014-09-10,-44,169,396.6324
2455,2014-09-10,-44,169,395.29916
2456,2014-09-10,-44,169,396.31558
2457,2014-09-10,-44,169,397.92032
2458,2014-09-10,-44,169,396.77118
2459,2014-09-10,-44,169,394.7268
2460,2014-09-10,-44,169,397.50513
2461,2014-09-10,-44,169,396.9452
2462,2014-09-10,-44,169,394.77304
2463,2014-09-10,-44,169,396.17386
2464,2014-09-10,-44,169,397.68704
2465,2014-09-10,-44,169,396.74765
2466,2014-09-10,-44,169,394.87686
2467,2014-09-10,-44,169,395.5725
2468,2014-09-10,-44,169,397.42157
2469,2014-09-10,-44,169,396.6098
2470,2014-09-10,-44,169,395.0398
2471,2014-09-10,-44,169,396.0819
2472,2014-09-10,-44,169,397.42215
2473,2014-09-10,-44,169,396.55362
2474,2014-09-10,-44,169,395.3514
2475,2014-09-10,-44,169,396.71542
2476,2014-09-10,-44,169,397.8046
2477,2014-09-10,-44,169,394.8977
2478,2014-09-10,-44,169,397.05673
2479,2014-09-10,-44,169,397.62973
2480,2014-09-10,-44,169,394.88174
2481,2014-09-10,-44,169,397.0119
2482,2014-09-10,-44,169,397.64474
2483,2014-09-10,-44,169,396.72992
2484,2014-09-10,-44,169,394.73056
2485,2014-09-10,-44,169,396.7564
2486,2014-09-10,-44,169,397.21265
2487,2014-09-10,-44,169,396.35632
2488,2014-09-10,-45,169,394.8024
2489,2014-09-10,-44,169,396.5646
2490,2014-09-10,-44,169,397.49344
2491,2014-09-10,-44,169,396.39706
2492,2014-09-10,-45,169,394.8824
2493,2014-09-10,-44,169,397.1839
2494,2014-09-10,-45,169,396.5822
2495,2014-09-10,-45,169,395.459
2496,2014-09-10,-44,169,397.03748
2497,2014-09-10,-45,169,397.1883
2498,2014-09-10,-45,169,395.99863
2499,2014-09-10,-45,169,396.4854
2500,2014-09-10,-45,169,396.45352
2501,2014-09-10,-45,169,396.591
2502,2014-09-10,-45,169,395.56775
2503,2014-09-10,-45,169,396.55377
2504,2014-09-10,-45,169,396.9992
2505,2014-09-10,-45,169,396.42456
2506,2014-09-10,-45,169,395.63623
2507,2014-09-10,-45,169,395.89465
2508,2014-09-10,-45,169,397.08215
2509,2014-09-10,-45,169,396.79037
2510,2014-09-10,-45,169,395.22382
2511,2014-09-10,-45,169,394.49216
2512,2014-09-10,-45,169,396.12277
2513,2014-09-10,-45,169,397.40848
2514,2014-09-10,-45,169,396.50842
2515,2014-09-10,-45,169,395.2733
2516,2014-09-10,-45,169,395.6723
2517,2014-09-10,-45,169,397.37378
2518,2014-09-10,-45,169,396.4383
2519,2014-09-10,-45,169,395.3328
2520,2014-09-10,-45,169,395.66653
2521,2014-09-10,-45,169,396.7031
2522,2014-09-10,-45,169,396.29886
2523,2014-09-10,-45,169,395.98312
2524,2014-09-10,-45,169,396.10193
2525,2014-09-10,-45,169,397.51413
2526,2014-09-10,-45,169,395.97403
2527,2014-09-10,-45,169,396.5499
2528,2014-09-10,-45,169,395.77393
2529,2014-09-10,-45,169,396.7766
2530,2014-09-10,-45,169,396.30444
2531,2014-09-10,-45,169,397.33923
2532,2014-09-10,-45,169,396.0388
2533,2014-09-10,-45,169,397.04736
2534,2014-09-10,-45,169,397.15027
2535,2014-09-10,-45,169,397.17233
2536,2014-09-10,-45,169,396.49966
2537,2014-09-10,-45,169,397.44217
2538,2014-09-10,-45,169,395.82773
2539,2014-09-10,-45,169,393.8733
2540,2014-09-10,-45,169,395.45706
2541,2014-09-10,-45,169,396.16763
2542,2014-09-10,-45,169,395.9976
2543,2014-09-10,-45,169,396.17847
2544,2014-09-10,-45,169,395.99756
2545,2014-09-10,-45,169,396.6841
2546,2014-09-10,-45,169,395.429
2547,2014-09-10,-45,169,396.64157
2548,2014-09-10,-45,169,396.67276
2549,2014-09-10,-45,169,397.14005
2550,2014-09-10,-45,169,397.0671
2551,2014-09-10,-45,169,396.05728
2552,2014-09-10,-45,169,394.2119
2553,2014-09-10,-45,169,396.24792
2554,2014-09-10,-45,169,396.92892
2555,2014-09-10,-45,169,396.4339
2556,2014-09-10,-45,169,397.4049
2557,2014-09-10,-45,169,396.83963
2558,2014-09-10,-45,169,394.23712
2559,2014-09-10,-45,169,396.11356
2560,2014-09-10,-45,169,396.6105
2561,2014-09-10,-45,169,398.7088
2562,2014-09-10,-45,169,396.18265
2563,2014-09-10,-45,169,395.04166
2564,2014-09-10,-45,169,395.94012
2565,2014-09-10,-45,169,396.93936
2566,2014-09-10,-45,169,396.6538
2567,2014-09-10,-45,169,398.72906
2568,2014-09-10,-45,169,396.40344
2569,2014-09-10,-45,169,395.5995
2570,2014-09-10,-45,169,395.05502
2571,2014-09-10,-45,169,395.55377
2572,2014-09-10,-45,169,396.98398
2573,2014-09-10,-45,169,397.09982
2574,2014-09-10,-45,169,396.47513
2575,2014-09-10,-45,169,395.93466
2576,2014-09-10,-45,169,395.6708
2577,2014-09-10,-45,169,397.1517
2578,2014-09-10,-45,169,397.65668
2579,2014-09-10,-45,169,396.96793
2580,2014-09-10,-45,169,396.01367
2581,2014-09-10,-45,169,396.11942
2582,2014-09-10,-45,169,396.66623
2583,2014-09-10,-45,169,397.59985
2584,2014-09-10,-45,169,396.474
2585,2014-09-10,-45,169,398.04752
2586,2014-09-10,-45,169,396.60953
2587,2014-09-10,-45,169,396.22723
2588,2014-09-10,-45,169,395.84406
2589,2014-09-10,-45,169,397.1461
2590,2014-09-10,-45,169,397.62128
2591,2014-09-10,-45,169,397.25775
2592,2014-09-10,-45,169,396.83786
2593,2014-09-10,-45,169,398.13953
2594,2014-09-10,-45,169,395.37512
2595,2014-09-10,-45,169,396.02884
2596,2014-09-10,-45,169,396.30505
2597,2014-09-10,-45,169,396.91217
2598,2014-09-10,-45,169,397.22385
2599,2014-09-10,-45,169,397.5518
2600,2014-09-10,-45,169,396.869
2601,2014-09-10,-45,169,397.22455
2602,2014-09-10,-45,169,395.1447
2603,2014-09-10,-45,169,396.76514
2604,2014-09-10,-45,169,396.90552
2605,2014-09-10,-45,169,397.39642
2606,2014-09-10,-45,169,397.1293
2607,2014-09-10,-45,169,396.4411
2608,2014-09-10,-45,169,395.9231
2609,2014-09-10,-45,169,396.298
2610,2014-09-10,-45,169,397.1659
2611,2014-09-10,-45,169,396.6511
2612,2014-09-10,-45,169,396.64978
2613,2014-09-10,-45,169,396.33505
2614,2014-09-10,-45,169,397.84595
2615,2014-09-10,-45,169,396.22992
2616,2014-09-10,-45,169,397.25418
2617,2014-09-10,-45,169,395.94086
2618,2014-09-10,-45,169,396.58362
2619,2014-09-10,-45,169,397.37372
2620,2014-09-10,-45,169,396.91187
2621,2014-09-10,-45,169,396.69406
2622,2014-09-10,-45,169,396.15613
2623,2014-09-10,-45,169,397.6145
2624,2014-09-10,-45,169,396.7811
2625,2014-09-10,-45,169,396.82178
2626,2014-09-10,-45,169,397.0386
2627,2014-09-10,-45,169,397.1131
2628,2014-09-10,-45,169,397.7173
2629,2014-09-10,-45,169,397.79242
2630,2014-09-10,-45,169,396.86908
2631,2014-09-10,-45,169,397.45593
2632,2014-09-10,-45,169,397.12726
2633,2014-09-10,-45,169,397.95987
2634,2014-09-10,-45,169,397.31024
2635,2014-09-10,-45,169,398.14688
2636,2014-09-10,-45,169,396.43503
2637,2014-09-10,-45,169,397.49234
2638,2014-09-10,-45,169,397.15714
2639,2014-09-10,-45,169,397.98474
2640,2014-09-10,-45,169,396.97482
2641,2014-09-10,-45,169,398.6071
2642,2014-09-10,-45,169,397.06516
2643,2014-09-10,-45,169,397.62524
2644,2014-09-10,-45,169,397.69882
2645,2014-09-10,-45,169,396.28406
2646,2014-09-10,-45,169,397.6568
2647,2014-09-10,-45,169,397.64734
2648,2014-09-10,-45,169,397.70267
2649,2014-09-10,-45,169,395.34042
2650,2014-09-10,-45,169,396.42743
2651,2014-09-10,-45,169,397.68854
2652,2014-09-10,-45,169,397.48532
2653,2014-09-10,-45,169,397.56635
2654,2014-09-10,-45,169,396.15863
2655,2014-09-10,-45,169,397.1964
2656,2014-09-10,-45,169,397.7052
2657,2014-09-10,-45,169,397.45624
2658,2014-09-10,-45,169,397.99673
2659,2014-09-10,-45,169,396.4675
2660,2014-09-10,-45,169,396.8443
2661,2014-09-10,-45,169,398.35687
2662,2014-09-10,-45,169,397.75055
2663,2014-09-10,-45,169,395.28677
2664,2014-09-10,-45,169,396.77167
2665,2014-09-10,-45,169,397.22025
2666,2014-09-10,-45,169,397.652
2667,2014-09-10,-45,169,397.9829
2668,2014-09-10,-45,169,397.72726
2669,2014-09-10,-45,169,397.92218
2670,2014-09-10,-45,169,397.7743
2671,2014-09-10,-45,169,396.15802
2672,2014-09-10,-45,169,396.8733
2673,2014-09-10,-45,169,397.5688
2674,2014-09-10,-45,169,397.9606
2675,2014-09-10,-45,169,397.81482
2676,2014-09-10,-45,169,396.63055
2677,2014-09-10,-45,169,396.80557
2678,2014-09-10,-45,169,397.67706
2679,2014-09-10,-45,169,397.86853
2680,2014-09-10,-45,169,395.6891
2681,2014-09-10,-45,169,397.25717
2682,2014-09-10,-45,169,396.5871
2683,2014-09-10,-45,169,398.38583
2684,2014-09-10,-45,169,397.8391
2685,2014-09-10,-45,169,398.0561
2686,2014-09-10,-45,169,395.97836
2687,2014-09-10,-45,169,397.0301
2688,2014-09-10,-45,169,396.4652
2689,2014-09-10,-45,169,397.75446
2690,2014-09-10,-45,169,397.27472
2691,2014-09-10,-45,169,398.0592
2692,2014-09-10,-45,169,396.0995
2693,2014-09-10,-45,169,396.9634
2694,2014-09-10,-45,169,396.84357
2695,2014-09-10,-45,169,396.91028
2696,2014-09-10,-45,169,396.9079
2697,2014-09-10,-45,169,397.59192
2698,2014-09-10,-45,169,397.25726
2699,2014-09-10,-45,169,397.21957
2700,2014-09-10,-45,169,396.33777
2701,2014-09-10,-45,169,397.2136
2702,2014-09-10,-45,169,396.74136
2703,2014-09-10,-45,169,397.71198
2704,2014-09-10,-45,169,396.93414
2705,2014-09-10,-45,169,397.3031
2706,2014-09-10,-45,169,396.53467
2707,2014-09-10,-45,169,396.9044
2708,2014-09-10,-45,169,396.21048
2709,2014-09-10,-45,169,396.61514
2710,2014-09-10,-45,169,396.33435
2711,2014-09-10,-45,169,397.505
2712,2014-09-10,-45,169,397.2862
2713,2014-09-10,-45,169,396.55237
2714,2014-09-10,-45,169,396.01007
2715,2014-09-10,-45,169,396.6995
2716,2014-09-10,-45,169,395.80084
2717,2014-09-10,-45,169,396.63193
2718,2014-09-10,-45,169,396.65015
2719,2014-09-10,-45,169,397.02145
2720,2014-09-10,-45,169,395.62592
2721,2014-09-10,-45,169,397.56427
2722,2014-09-10,-45,169,397.45633
2723,2014-09-10,-45,169,396.52036
2724,2014-09-10,-45,169,396.22153
2725,2014-09-10,-45,169,395.816
2726,2014-09-10,-45,169,396.27853
2727,2014-09-10,-45,169,397.1529
2728,2014-09-10,-45,169,396.1132
2729,2014-09-10,-45,169,395.8989
2730,2014-09-10,-45,169,395.45392
2731,2014-09-10,-45,169,396.9763
2732,2014-09-10,-45,169,397.32462
2733,2014-09-10,-45,169,397.43655
2734,2014-09-10,-45,169,397.3151
2735,2014-09-10,-45,169,396.66525
2736,2014-09-10,-45,169,396.2239
2737,2014-09-10,-45,169,395.51923
2738,2014-09-10,-45,169,396.70197
2739,2014-09-10,-45,169,396.86246
2740,2014-09-10,-45,169,397.4657
2741,2014-09-10,-45,169,396.95084
2742,2014-09-10,-45,169,396.79984
2743,2014-09-10,-45,169,396.5303
2744,2014-09-10,-45,169,396.64062
2745,2014-09-10,-45,169,396.7462
2746,2014-09-10,-45,169,397.5351
2747,2014-09-10,-45,169,397.17078
2748,2014-09-10,-45,169,397.90298
2749,2014-09-10,-45,169,397.14087
2750,2014-09-10,-45,169,396.2901
2751,2014-09-10,-45,169,395.81537
2752,2014-09-10,-45,169,395.7555
2753,2014-09-10,-45,169,396.8709
2754,2014-09-10,-45,169,397.12747
2755,2014-09-10,-45,169,398.3483
2756,2014-09-10,-45,169,397.52512
2757,2014-09-10,-45,169,395.71664
2758,2014-09-10,-45,169,395.8828
2759,2014-09-10,-45,169,395.1529
2760,2014-09-10,-45,169,396.4004
2761,2014-09-10,-45,169,398.17023
2762,2014-09-10,-45,169,396.37244
2763,2014-09-10,-45,169,395.67538
2764,2014-09-10,-45,169,394.95074
2765,2014-09-10,-45,169,394.6426
2766,2014-09-10,-45,169,396.52692
2767,2014-09-10,-45,169,399.30795
2768,2014-09-10,-45,169,395.76556
2769,2014-09-10,-45,169,395.7247
2770,2014-09-10,-45,169,393.6926
2771,2014-09-10,-45,169,396.01172
2772,2014-09-10,-45,169,396.89035
2773,2014-09-10,-45,169,396.2596
2774,2014-09-10,-45,169,398.59952
2775,2014-09-10,-45,169,396.3165
2776,2014-09-10,-45,169,396.99762
2777,2014-09-10,-45,169,396.65588
2778,2014-09-10,-45,169,396.85922
2779,2014-09-10,-45,169,396.48184
2780,2014-09-10,-45,169,395.766
2781,2014-09-10,-45,169,393.82416
2782,2014-09-10,-45,169,395.15973
2783,2014-09-10,-45,169,396.32202
2784,2014-09-10,-45,169,396.8688
2785,2014-09-10,-45,169,396.54196
2786,2014-09-10,-45,169,393.64084
2787,2014-09-10,-45,169,395.49142
2788,2014-09-10,-45,169,396.62015
2789,2014-09-10,-45,169,396.78802
2790,2014-09-10,-45,169,393.4857
2791,2014-09-10,-45,169,396.1656
2792,2014-09-10,-45,169,396.27197
2793,2014-09-10,-45,169,394.51138
2794,2014-09-10,-45,169,395.45944
2795,2014-09-10,-45,169,397.43646
2796,2014-09-10,-45,169,395.3984
2797,2014-09-10,-45,169,396.3948
2798,2014-09-10,-45,169,396.23383
2799,2014-09-10,-45,169,396.4914
2800,2014-09-10,-45,169,397.83154
2801,2014-09-10,-45,169,396.66934
2802,2014-09-10,-45,169,395.03995
2803,2014-09-10,-45,169,397.20117
2804,2014-09-10,-45,169,395.87183
2805,2014-09-10,-45,169,394.8662
2806,2014-09-10,-45,169,395.93384
2807,2014-09-10,-45,169,397.18564
2808,2014-09-10,-45,169,395.33365
2809,2014-09-10,-45,169,395.80774
2810,2014-09-10,-45,169,394.03027
2811,2014-09-10,-45,169,396.14203
2812,2014-09-10,-45,169,395.95456
2813,2014-09-10,-45,169,395.77417
2814,2014-09-10,-44,169,396.86713
2815,2014-09-10,-44,169,397.0353
2816,2014-09-10,-45,169,395.29883
2817,2014-09-10,-44,169,396.6381
2818,2014-09-10,-44,169,397.06836
2819,2014-09-10,-44,169,395.3642
2820,2014-09-10,-44,169,396.1524
2821,2014-09-10,-44,169,396.96738
2822,2014-09-10,-44,169,394.0982
2823,2014-09-10,-45,169,395.34735
2824,2014-09-10,-44,169,396.4999
2825,2014-09-10,-44,169,397.47046
2826,2014-09-10,-44,169,395.6472
2827,2014-09-10,-45,169,395.17075
2828,2014-09-10,-44,169,396.75293
2829,2014-09-10,-44,169,395.74277
2830,2014-09-10,-45,169,395.86755
2831,2014-09-10,-44,169,396.79086
2832,2014-09-10,-44,169,397.22394
2833,2014-09-10,-44,169,396.18375
2834,2014-09-10,-45,169,395.51053
2835,2014-09-10,-44,169,396.67953
2836,2014-09-10,-44,169,396.7454
2837,2014-09-10,-44,169,395.32062
2838,2014-09-10,-44,169,396.93457
2839,2014-09-10,-44,169,396.38266
2840,2014-09-10,-44,169,396.5628
2841,2014-09-10,-44,169,396.55823
2842,2014-09-10,-44,169,396.8813
